"site","summary.statistic","n_year","flow_metric","current_value","reference_value","deltaH","notes"
"SMC05146","median",6,"Peak_Tim_2",0,0,0,"Moderate, 2006"
"SMC05146","max",6,"Peak_Tim_2",94,70.5,23.5,"Wet, 2011"
"SMC05146","mean",6,"Peak_Tim_2",NA,NA,3.41666666666667,NA
"SMC05146","min",3,"Peak_Tim_5",115,115,0,"Wet, 2005"
"SMC05146","median",3,"Peak_Tim_5",150,150,0,"Wet, 2011"
"SMC05146","max",3,"Peak_Tim_5",154,154,0,"Wet, 2010"
"SMC05146","mean",3,"Peak_Tim_5",NA,NA,0,NA
"SMC05146","min",4,"SP_Dur",96,96,0,"Wet, 2011"
"SMC05146","median",4,"SP_Dur",99,99,0,"Wet, 2010"
"SMC05146","max",4,"SP_Dur",103,101,2,"Wet, 2005"
"SMC05146","mean",4,"SP_Dur",NA,NA,0.5,NA
"SMC05146","min",8,"SP_Mag",148.3932083,148.7525,-0.36,"Wet, 2005"
"SMC05146","median",8,"SP_Mag",NA,NA,-0.015,NA
"SMC05146","max",8,"SP_Mag",50.11979167,49.30896,0.81,"Wet, 2011"
"SMC05146","mean",8,"SP_Mag",NA,NA,0.01125,NA
"SMC05146","min",4,"SP_ROC",0.0163097345449286,0.0166298311926233,0,"Wet, 2005"
"SMC05146","median",4,"SP_ROC",0.0174736462867306,0.0174650064029717,0,"Wet, 2011"
"SMC05146","max",4,"SP_ROC",0.020144893705545,0.0201483672263311,0,"Wet, 2010"
"SMC05146","mean",4,"SP_ROC",NA,NA,0,NA
"SMC05146","min",8,"SP_Tim",0,0,0,"Moderate, 2006"
"SMC05146","median",8,"SP_Tim",0,0,0,"Dry, 2012"
"SMC05146","max",8,"SP_Tim",178,178,0,"Wet, 2011"
"SMC05146","mean",8,"SP_Tim",NA,NA,0,NA
"SMC05146","min",4,"Wet_BFL_Dur",48,48,0,"Wet, 2011"
"SMC05146","median",4,"Wet_BFL_Dur",NA,NA,0.5,NA
"SMC05146","max",4,"Wet_BFL_Dur",45,43,2,"Moderate, 2008"
"SMC05146","mean",4,"Wet_BFL_Dur",NA,NA,0.75,NA
"SMC05146","min",4,"Wet_BFL_Mag_10",0,0,0,"Wet, 2005"
"SMC05146","median",4,"Wet_BFL_Mag_10",0.0553166668,0.0543,0,"Moderate, 2008"
"SMC05146","max",4,"Wet_BFL_Mag_10",1.6117333332,1.6156376,0,"Wet, 2011"
"SMC05146","mean",4,"Wet_BFL_Mag_10",NA,NA,0,NA
"SMC05146","min",4,"Wet_BFL_Mag_50",25.01570833,26.13437,-1.12,"Moderate, 2008"
"SMC05146","median",4,"Wet_BFL_Mag_50",NA,NA,-0.38,NA
"SMC05146","max",4,"Wet_BFL_Mag_50",100.9650625,100.8749,0.09,"Wet, 2005"
"SMC05146","mean",4,"Wet_BFL_Mag_50",NA,NA,-0.4475,NA
"SMC05146","min",4,"Wet_Tim",112,114,-2,"Moderate, 2008"
"SMC05146","median",4,"Wet_Tim",NA,NA,-0.5,NA
"SMC05146","max",4,"Wet_Tim",130,130,0,"Wet, 2011"
"SMC05146","mean",4,"Wet_Tim",NA,NA,-0.75,NA
"SMC05146","min",3,"DS_Dur_WS",177,179,-2,"Dry, 2007"
"SMC05146","median",3,"DS_Dur_WS",NA,NA,-1,NA
"SMC05146","max",3,"DS_Dur_WS",232,232,0,"Wet, 2010"
"SMC05146","mean",3,"DS_Dur_WS",NA,NA,-1,NA
"SMC05146","min",3,"DS_Mag_50",3.4122708335,3.4205415,-0.01,"Wet, 2010"
"SMC05146","median",3,"DS_Mag_50",0.098541667,0.098,0,"Dry, 2007"
"SMC05146","max",3,"DS_Mag_50",0.252375,0.24908335,0,"Moderate, 2009"
"SMC05146","mean",3,"DS_Mag_50",NA,NA,-0.00333333333333333,NA
"SMC05146","min",3,"DS_Mag_90",6.1295583336,6.1443833,-0.01,"Wet, 2010"
"SMC05146","median",3,"DS_Mag_90",0.1510333334,0.1512,0,"Dry, 2007"
"SMC05146","max",3,"DS_Mag_90",0.39205,0.39029165,0,"Moderate, 2009"
"SMC05146","mean",3,"DS_Mag_90",NA,NA,-0.00333333333333333,NA
"SMC05146",NA,23,"Peak_10",81.84107083,80.965006,0.88,NA
"SMC05146","min",1,"Peak_2",2.801,1.932583,0.87,"NA, NA"
"SMC05146","median",1,"Peak_2",NA,NA,0.87,NA
"SMC05146","max",1,"Peak_2",2.801,1.932583,0.87,"NA, NA"
"SMC05146","mean",1,"Peak_2",NA,NA,0.87,NA
"SMC05146",NA,23,"Peak_5",72.902358334,72.874716,0.03,NA
"SMC05199","min",21,"DS_Tim",354,404,-50,"Moderate, 2009"
"SMC05199","median",21,"DS_Tim",165,167,-2,"Wet, 2010"
"SMC05199","max",21,"DS_Tim",331,173,158,"Moderate, 2000"
"SMC05199","mean",21,"DS_Tim",NA,NA,8.71428571428571,NA
"SMC05199","min",22,"SP_Mag",39.30375,39.78195833,-0.48,"Dry, 1999"
"SMC05199","median",22,"SP_Mag",NA,NA,15.57,NA
"SMC05199","max",22,"SP_Mag",650.207125,598.7551667,51.45,"Moderate, 1996"
"SMC05199","mean",22,"SP_Mag",NA,NA,21.0468181818182,NA
"SMC05199","min",22,"SP_Tim",0,0,0,"Moderate, 1991"
"SMC05199","median",22,"SP_Tim",153,153,0,"Wet, 2010"
"SMC05199","max",22,"SP_Tim",199,0,199,"Dry, 2012"
"SMC05199","mean",22,"SP_Tim",NA,NA,29.1363636363636,NA
"SMC05199","min",14,"DS_Dur_WS",157,315,-158,"Moderate, 2000"
"SMC05199","median",14,"DS_Dur_WS",167,311,-144,"Moderate, 2003"
"SMC05199","max",14,"DS_Dur_WS",103,91,12,"Moderate, 2009"
"SMC05199","mean",14,"DS_Dur_WS",NA,NA,-21.0714285714286,NA
"SMC05199","min",14,"DS_Mag_50",14.42729167,17.48271,-3.06,"Moderate, 2000"
"SMC05199","median",14,"DS_Mag_50",14.42729167,17.48271,-3.06,"Moderate, 2000"
"SMC05199","max",14,"DS_Mag_50",9.819125,9.656375,0.16,"Dry, 2002"
"SMC05199","mean",14,"DS_Mag_50",NA,NA,-0.333571428571429,NA
"SMC05199","min",14,"DS_Mag_90",16.838725002,23.63313,-6.79,"Moderate, 2000"
"SMC05199","median",14,"DS_Mag_90",NA,NA,-0.145,NA
"SMC05199","max",14,"DS_Mag_90",11.2585,11.06662,0.19,"Dry, 2002"
"SMC05199","mean",14,"DS_Mag_90",NA,NA,-0.738571428571429,NA
"SMC05199","min",12,"Peak_Dur_2",2,3,-1,"Wet, 1993"
"SMC05199","median",12,"Peak_Dur_2",1,1,0,"Moderate, 2003"
"SMC05199","max",12,"Peak_Dur_2",2,1,1,"Wet, 2011"
"SMC05199","mean",12,"Peak_Dur_2",NA,NA,0,NA
"SMC05199","min",12,"Peak_Fre_2",2,3,-1,"Wet, 1993"
"SMC05199","median",12,"Peak_Fre_2",1,1,0,"Wet, 2001"
"SMC05199","max",12,"Peak_Fre_2",2,1,1,"Wet, 2011"
"SMC05199","mean",12,"Peak_Fre_2",NA,NA,0,NA
"SMC05199","min",12,"Peak_Tim_2",124.5,170,-45.5,"Wet, 2011"
"SMC05199","median",12,"Peak_Tim_2",142,142,0,"Dry, 1994"
"SMC05199","max",12,"Peak_Tim_2",185,185,0,"Wet, 2006"
"SMC05199","mean",12,"Peak_Tim_2",NA,NA,-4.66666666666667,NA
"SMC05199","min",15,"SP_Dur",36,40,-4,"Wet, 2005"
"SMC05199","median",15,"SP_Dur",10,10,0,"Wet, 1993"
"SMC05199","max",15,"SP_Dur",168,10,158,"Moderate, 2000"
"SMC05199","mean",15,"SP_Dur",NA,NA,20.6,NA
"SMC05199","min",15,"SP_ROC",0.00239633713498803,0.00239692223760442,0,"Wet, 1997"
"SMC05199","median",15,"SP_ROC",0.00239734524979634,0.00239763359582182,0,"Wet, 2011"
"SMC05199","max",15,"SP_ROC",0.00239780498139436,0.00239376074897199,0,"Moderate, 2004"
"SMC05199","mean",15,"SP_ROC",NA,NA,0,NA
"SMC05199","min",15,"Wet_BFL_Dur",38,39,-1,"Wet, 2008"
"SMC05199","median",15,"Wet_BFL_Dur",37,37,0,"Wet, 2001"
"SMC05199","max",15,"Wet_BFL_Dur",34,24,10,"Moderate, 1996"
"SMC05199","mean",15,"Wet_BFL_Dur",NA,NA,1.2,NA
"SMC05199","min",15,"Wet_BFL_Mag_10",16.61716667,16.81917083,-0.2,"Wet, 1998"
"SMC05199","median",15,"Wet_BFL_Mag_10",NA,NA,-0.08,NA
"SMC05199","max",15,"Wet_BFL_Mag_10",0.4769625001,0.146,0.33,"Wet, 1993"
"SMC05199","mean",15,"Wet_BFL_Mag_10",NA,NA,-0.0553333333333333,NA
"SMC05199","min",15,"Wet_BFL_Mag_50",40.4990625,42.08854167,-1.59,"Wet, 1993"
"SMC05199","median",15,"Wet_BFL_Mag_50",NA,NA,-0.09,NA
"SMC05199","max",15,"Wet_BFL_Mag_50",28.86945833,24.96692,3.9,"Wet, 2001"
"SMC05199","mean",15,"Wet_BFL_Mag_50",NA,NA,0.159333333333333,NA
"SMC05199","min",15,"Wet_Tim",112,122,-10,"Moderate, 1996"
"SMC05199","median",15,"Wet_Tim",61,61,0,"Wet, 2011"
"SMC05199","max",15,"Wet_Tim",84,83,1,"Wet, 2008"
"SMC05199","mean",15,"Wet_Tim",NA,NA,-1.2,NA
"SMC05199","min",3,"Peak_Dur_10",1,1,0,"Wet, 2005"
"SMC05199","median",3,"Peak_Dur_10",2,2,0,"Wet, 1995"
"SMC05199","max",3,"Peak_Dur_10",2,2,0,"Wet, 1998"
"SMC05199","mean",3,"Peak_Dur_10",NA,NA,0,NA
"SMC05199","min",5,"Peak_Dur_5",1,1,0,"Moderate, 2000"
"SMC05199","median",5,"Peak_Dur_5",1,1,0,"Wet, 2001"
"SMC05199","max",5,"Peak_Dur_5",5,5,0,"Wet, 1998"
"SMC05199","mean",5,"Peak_Dur_5",NA,NA,0,NA
"SMC05199","min",3,"Peak_Fre_10",1,1,0,"Wet, 2005"
"SMC05199","median",3,"Peak_Fre_10",2,2,0,"Wet, 1995"
"SMC05199","max",3,"Peak_Fre_10",2,2,0,"Wet, 1998"
"SMC05199","mean",3,"Peak_Fre_10",NA,NA,0,NA
"SMC05199","min",5,"Peak_Fre_5",1,1,0,"Moderate, 2000"
"SMC05199","median",5,"Peak_Fre_5",1,1,0,"Wet, 2001"
"SMC05199","max",5,"Peak_Fre_5",4,4,0,"Wet, 1998"
"SMC05199","mean",5,"Peak_Fre_5",NA,NA,0,NA
"SMC05199","min",3,"Peak_Tim_10",101,101,0,"Wet, 2005"
"SMC05199","median",3,"Peak_Tim_10",131,131,0,"Wet, 1995"
"SMC05199","max",3,"Peak_Tim_10",134.5,134.5,0,"Wet, 1998"
"SMC05199","mean",3,"Peak_Tim_10",NA,NA,0,NA
"SMC05199","min",5,"Peak_Tim_5",121.5,121.5,0,"Wet, 2005"
"SMC05199","median",5,"Peak_Tim_5",131,131,0,"Wet, 1995"
"SMC05199","max",5,"Peak_Tim_5",155,155,0,"Wet, 2001"
"SMC05199","mean",5,"Peak_Tim_5",NA,NA,0,NA
"SMC05199",NA,23,"Peak_10",2517.5641916,2484.5258,33.04,NA
"SMC05199","min",1,"Peak_2",915.8169583,885.5099583,30.31,"NA, NA"
"SMC05199","median",1,"Peak_2",NA,NA,30.31,NA
"SMC05199","max",1,"Peak_2",915.8169583,885.5099583,30.31,"NA, NA"
"SMC05199","mean",1,"Peak_2",NA,NA,30.31,NA
"SMC05199",NA,23,"Peak_5",1486.8760332,1466.16,20.72,NA
"SMC05230","min",16,"DS_Dur_WS",169,410,-241,"NA, 1996"
"SMC05230","median",16,"DS_Dur_WS",NA,NA,130,NA
"SMC05230","max",16,"DS_Dur_WS",291,70,221,"NA, 2010"
"SMC05230","mean",16,"DS_Dur_WS",NA,NA,88.0625,NA
"SMC05230","min",16,"DS_Mag_50",207.506,231.989,-24.48,"NA, 1999"
"SMC05230","median",16,"DS_Mag_50",NA,NA,-2.71,NA
"SMC05230","max",16,"DS_Mag_50",57.0705,56.113085,0.96,"NA, 2004"
"SMC05230","mean",16,"DS_Mag_50",NA,NA,-7.418125,NA
"SMC05230","min",16,"DS_Mag_90",319.3235167,444.773125,-125.45,"NA, 1995"
"SMC05230","median",16,"DS_Mag_90",NA,NA,-1.82,NA
"SMC05230","max",16,"DS_Mag_90",332.0579583,276.06879166,55.99,"NA, 1997"
"SMC05230","mean",16,"DS_Mag_90",NA,NA,-7.71125,NA
"SMC05230","min",19,"DS_Tim",131,316,-185,"NA, 2010"
"SMC05230","median",19,"DS_Tim",NA,NA,-76,NA
"SMC05230","max",19,"DS_Tim",214,60,154,"NA, 1996"
"SMC05230","mean",19,"DS_Tim",NA,NA,-52.3684210526316,NA
"SMC05230","min",7,"Peak_Dur_2",2,365,-363,"NA, 1997"
"SMC05230","median",7,"Peak_Dur_2",NA,NA,-356,NA
"SMC05230","max",7,"Peak_Dur_2",2,1,1,"NA, 2003"
"SMC05230","mean",7,"Peak_Dur_2",NA,NA,-256.714285714286,NA
"SMC05230","min",3,"Peak_Dur_5",4,118,-114,"NA, 1995"
"SMC05230","median",3,"Peak_Dur_5",NA,NA,-108,NA
"SMC05230","max",3,"Peak_Dur_5",10,15,-5,"NA, 2005"
"SMC05230","mean",3,"Peak_Dur_5",NA,NA,-75.6666666666667,NA
"SMC05230","min",7,"Peak_Fre_2",1,1,0,"NA, 1996"
"SMC05230","median",7,"Peak_Fre_2",1,1,0,"NA, 1996"
"SMC05230","max",7,"Peak_Fre_2",7,1,6,"NA, 1995"
"SMC05230","mean",7,"Peak_Fre_2",NA,NA,2,NA
"SMC05230","min",3,"Peak_Fre_5",1,3,-2,"NA, 1995"
"SMC05230","median",3,"Peak_Fre_5",NA,NA,0,NA
"SMC05230","max",3,"Peak_Fre_5",3,2,1,"NA, 2005"
"SMC05230","mean",3,"Peak_Fre_5",NA,NA,-0.333333333333333,NA
"SMC05230","min",7,"Peak_Tim_2",122,118,4,"NA, 2005"
"SMC05230","median",7,"Peak_Tim_2",NA,NA,138,NA
"SMC05230","max",7,"Peak_Tim_2",150,0,150,"NA, 2003"
"SMC05230","mean",7,"Peak_Tim_2",NA,NA,99.1428571428571,NA
"SMC05230","min",3,"Peak_Tim_5",120,137,-17,"NA, 1995"
"SMC05230","median",3,"Peak_Tim_5",NA,NA,-16.5,NA
"SMC05230","max",3,"Peak_Tim_5",145,137,8,"NA, 1998"
"SMC05230","mean",3,"Peak_Tim_5",NA,NA,-8.5,NA
"SMC05230","min",4,"SP_Dur",97,142,-45,"NA, 1997"
"SMC05230","median",4,"SP_Dur",NA,NA,-1,NA
"SMC05230","max",4,"SP_Dur",95,12,83,"NA, 2005"
"SMC05230","mean",4,"SP_Dur",NA,NA,9,NA
"SMC05230","min",19,"SP_Mag",2199.938667,5876.605083,-3676.67,"NA, 1995"
"SMC05230","median",19,"SP_Mag",NA,NA,1410.62,NA
"SMC05230","max",19,"SP_Mag",8008.981875,15.64633,7993.34,"NA, 2010"
"SMC05230","mean",19,"SP_Mag",NA,NA,2298.11,NA
"SMC05230","min",4,"SP_ROC",0.0115527236339784,0.00905058281672678,0,"NA, 1997"
"SMC05230","median",4,"SP_ROC",0.015925519711027,0.0173373968331598,0,"NA, 1995"
"SMC05230","max",4,"SP_ROC",0.0164032620199802,0.0151219645714257,0,"NA, 1998"
"SMC05230","mean",4,"SP_ROC",NA,NA,0,NA
"SMC05230","min",19,"SP_Tim",122,126,-4,"NA, 1997"
"SMC05230","median",19,"SP_Tim",NA,NA,180,NA
"SMC05230","max",19,"SP_Tim",240,0,240,"NA, 2008"
"SMC05230","mean",19,"SP_Tim",NA,NA,144.315789473684,NA
"SMC05230","min",4,"Wet_BFL_Dur",37,26,11,"NA, 1998"
"SMC05230","median",4,"Wet_BFL_Dur",NA,NA,26.5,NA
"SMC05230","max",4,"Wet_BFL_Dur",105,22,83,"NA, 1997"
"SMC05230","mean",4,"Wet_BFL_Dur",NA,NA,36.75,NA
"SMC05230","min",4,"Wet_BFL_Mag_10",208.6133,237.03848336,-28.43,"NA, 1997"
"SMC05230","median",4,"Wet_BFL_Mag_10",NA,NA,-16.42,NA
"SMC05230","max",4,"Wet_BFL_Mag_10",44.9705,50.071478,-5.1,"NA, 2005"
"SMC05230","mean",4,"Wet_BFL_Mag_10",NA,NA,-16.5925,NA
"SMC05230","min",4,"Wet_BFL_Mag_50",347.8365833,237.6101667,110.23,"NA, 1997"
"SMC05230","median",4,"Wet_BFL_Mag_50",NA,NA,530.95,NA
"SMC05230","max",4,"Wet_BFL_Mag_50",1863.6327915,618.270125,1245.36,"NA, 1995"
"SMC05230","mean",4,"Wet_BFL_Mag_50",NA,NA,604.3725,NA
"SMC05230","min",16,"Wet_Tim",17,104,-87,"NA, 1997"
"SMC05230","median",16,"Wet_Tim",97,180,-83,"NA, 1996"
"SMC05230","max",16,"Wet_Tim",125,20,105,"NA, 2003"
"SMC05230","mean",16,"Wet_Tim",NA,NA,23.5625,NA
"SMC05230","min",2,"Peak_Dur_10",1,1,0,"NA, 1998"
"SMC05230","median",2,"Peak_Dur_10",1,1,0,"NA, 1998"
"SMC05230","max",2,"Peak_Dur_10",5,5,0,"NA, 2005"
"SMC05230","mean",2,"Peak_Dur_10",NA,NA,0,NA
"SMC05230","min",2,"Peak_Fre_10",1,1,0,"NA, 1998"
"SMC05230","median",2,"Peak_Fre_10",1,1,0,"NA, 1998"
"SMC05230","max",2,"Peak_Fre_10",2,2,0,"NA, 2005"
"SMC05230","mean",2,"Peak_Fre_10",NA,NA,0,NA
"SMC05230","min",2,"Peak_Tim_10",135,135,0,"NA, 2005"
"SMC05230","median",2,"Peak_Tim_10",135,135,0,"NA, 2005"
"SMC05230","max",2,"Peak_Tim_10",147,147,0,"NA, 1998"
"SMC05230","mean",2,"Peak_Tim_10",NA,NA,0,NA
"SMC05230",NA,23,"Peak_10",50443.26614,47633.957566,2809.31,NA
"SMC05230","min",1,"Peak_2",5651.311333,132.1732,5519.14,"NA, NA"
"SMC05230","median",1,"Peak_2",NA,NA,5519.14,NA
"SMC05230","max",1,"Peak_2",5651.311333,132.1732,5519.14,"NA, NA"
"SMC05230","mean",1,"Peak_2",NA,NA,5519.14,NA
"SMC05230",NA,23,"Peak_5",10676.438862,655.07149998,10021.37,NA
"SMC05296","min",17,"DS_Dur_WS",287,362,-75,"Dry, 1999"
"SMC05296","median",17,"DS_Dur_WS",229,232,-3,"Wet, 1993"
"SMC05296","max",17,"DS_Dur_WS",188,187,1,"Wet, 1992"
"SMC05296","mean",17,"DS_Dur_WS",NA,NA,-7.11764705882353,NA
"SMC05296","min",17,"DS_Mag_50",9.039708333,9.056958,-0.02,"Dry, 2004"
"SMC05296","median",17,"DS_Mag_50",0.005,0.009,0,"Dry, 1999"
"SMC05296","max",17,"DS_Mag_50",8.774333333,8.155583333,0.62,"Wet, 1995"
"SMC05296","mean",17,"DS_Mag_50",NA,NA,0.21,NA
"SMC05296","min",17,"DS_Mag_90",315.76202085,316.3638958,-0.6,"Moderate, 1997"
"SMC05296","median",17,"DS_Mag_90",NA,NA,-0.01,NA
"SMC05296","max",17,"DS_Mag_90",101.8939583,97.31969167,4.57,"Wet, 1992"
"SMC05296","mean",17,"DS_Mag_90",NA,NA,0.366470588235294,NA
"SMC05296","min",22,"DS_Tim",261,262,-1,"Wet, 1992"
"SMC05296","median",22,"DS_Tim",263,263,0,"Wet, 1993"
"SMC05296","max",22,"DS_Tim",211,137,74,"Dry, 1999"
"SMC05296","mean",22,"DS_Tim",NA,NA,8.40909090909091,NA
"SMC05296","min",12,"Peak_Dur_2",28,29,-1,"Moderate, 2001"
"SMC05296","median",12,"Peak_Dur_2",63,64,-1,"Wet, 2005"
"SMC05296","max",12,"Peak_Dur_2",83,83,0,"Wet, 1993"
"SMC05296","mean",12,"Peak_Dur_2",NA,NA,-0.333333333333333,NA
"SMC05296","min",5,"Peak_Dur_5",1,1,0,"Wet, 1991"
"SMC05296","median",5,"Peak_Dur_5",2,2,0,"Wet, 1992"
"SMC05296","max",5,"Peak_Dur_5",4,4,0,"Wet, 2005"
"SMC05296","mean",5,"Peak_Dur_5",NA,NA,0,NA
"SMC05296","min",12,"Peak_Fre_2",1,1,0,"Dry, 2000"
"SMC05296","median",12,"Peak_Fre_2",3,3,0,"Wet, 1991"
"SMC05296","max",12,"Peak_Fre_2",4,4,0,"Wet, 1998"
"SMC05296","mean",12,"Peak_Fre_2",NA,NA,0,NA
"SMC05296","min",5,"Peak_Fre_5",1,1,0,"Wet, 1991"
"SMC05296","median",5,"Peak_Fre_5",1,1,0,"Wet, 1992"
"SMC05296","max",5,"Peak_Fre_5",3,3,0,"Wet, 1998"
"SMC05296","mean",5,"Peak_Fre_5",NA,NA,0,NA
"SMC05296","min",12,"Peak_Tim_2",82,82,0,"Wet, 2011"
"SMC05296","median",12,"Peak_Tim_2",144.5,144.5,0,"Wet, 1995"
"SMC05296","max",12,"Peak_Tim_2",186,186,0,"Moderate, 2006"
"SMC05296","mean",12,"Peak_Tim_2",NA,NA,0,NA
"SMC05296","min",5,"Peak_Tim_5",108.5,108.5,0,"Wet, 1995"
"SMC05296","median",5,"Peak_Tim_5",121.5,121.5,0,"Wet, 2005"
"SMC05296","max",5,"Peak_Tim_5",170,170,0,"Wet, 1991"
"SMC05296","mean",5,"Peak_Tim_5",NA,NA,0,NA
"SMC05296","min",18,"SP_Dur",121,122,-1,"Wet, 1992"
"SMC05296","median",18,"SP_Dur",110,110,0,"Dry, 2004"
"SMC05296","max",18,"SP_Dur",131,130,1,"Moderate, 1997"
"SMC05296","mean",18,"SP_Dur",NA,NA,-0.111111111111111,NA
"SMC05296","min",22,"SP_Mag",1312.070125,1314.571,-2.5,"Wet, 2008"
"SMC05296","median",22,"SP_Mag",NA,NA,-0.39,NA
"SMC05296","max",22,"SP_Mag",993.5909167,970.552,23.04,"Moderate, 1997"
"SMC05296","mean",22,"SP_Mag",NA,NA,2.56818181818182,NA
"SMC05296","min",18,"SP_ROC",0.0249264837930318,0.0249263690923001,0,"Moderate, 1997"
"SMC05296","median",18,"SP_ROC",0.0249511104377703,0.0249496762177118,0,"Moderate, 2006"
"SMC05296","max",18,"SP_ROC",0.0250154576075081,0.0250058126680944,0,"Wet, 1995"
"SMC05296","mean",18,"SP_ROC",NA,NA,0,NA
"SMC05296","min",22,"SP_Tim",125,126,-1,"Moderate, 1997"
"SMC05296","median",22,"SP_Tim",150,150,0,"Wet, 1998"
"SMC05296","max",22,"SP_Tim",47,0,47,"Dry, 2002"
"SMC05296","mean",22,"SP_Tim",NA,NA,2.5,NA
"SMC05296","min",18,"Wet_BFL_Dur",66,68,-2,"Moderate, 1997"
"SMC05296","median",18,"Wet_BFL_Dur",40,40,0,"Moderate, 2010"
"SMC05296","max",18,"Wet_BFL_Dur",34,31,3,"Moderate, 1994"
"SMC05296","mean",18,"Wet_BFL_Dur",NA,NA,0.277777777777778,NA
"SMC05296","min",18,"Wet_BFL_Mag_10",91.474433334,91.648748,-0.17,"Moderate, 2006"
"SMC05296","median",18,"Wet_BFL_Mag_10",6.9756166666,6.988942,-0.01,"Moderate, 2003"
"SMC05296","max",18,"Wet_BFL_Mag_10",254.68185832,249.7432083,4.94,"Wet, 1992"
"SMC05296","mean",18,"Wet_BFL_Mag_10",NA,NA,0.726666666666667,NA
"SMC05296","min",18,"Wet_BFL_Mag_50",134.87214585,178.77025,-43.9,"Moderate, 1994"
"SMC05296","median",18,"Wet_BFL_Mag_50",NA,NA,-0.675,NA
"SMC05296","max",18,"Wet_BFL_Mag_50",635.8024375,625.73483335,10.07,"Wet, 1995"
"SMC05296","mean",18,"Wet_BFL_Mag_50",NA,NA,-2.23611111111111,NA
"SMC05296","min",18,"Wet_Tim",126,129,-3,"Moderate, 1994"
"SMC05296","median",18,"Wet_Tim",78,78,0,"Wet, 2005"
"SMC05296","max",18,"Wet_Tim",59,58,1,"Moderate, 1997"
"SMC05296","mean",18,"Wet_Tim",NA,NA,-0.333333333333333,NA
"SMC05296","min",3,"Peak_Dur_10",1,1,0,"Wet, 1995"
"SMC05296","median",3,"Peak_Dur_10",1,1,0,"Wet, 1998"
"SMC05296","max",3,"Peak_Dur_10",2,2,0,"Wet, 2005"
"SMC05296","mean",3,"Peak_Dur_10",NA,NA,0,NA
"SMC05296","min",3,"Peak_Fre_10",1,1,0,"Wet, 1995"
"SMC05296","median",3,"Peak_Fre_10",1,1,0,"Wet, 1998"
"SMC05296","max",3,"Peak_Fre_10",1,1,0,"Wet, 2005"
"SMC05296","mean",3,"Peak_Fre_10",NA,NA,0,NA
"SMC05296","min",3,"Peak_Tim_10",100,100,0,"Wet, 2005"
"SMC05296","median",3,"Peak_Tim_10",102,102,0,"Wet, 1995"
"SMC05296","max",3,"Peak_Tim_10",146,146,0,"Wet, 1998"
"SMC05296","mean",3,"Peak_Tim_10",NA,NA,0,NA
"SMC05296","min",3,"FA_Dur",2,3,-1,"Moderate, 2010"
"SMC05296","median",3,"FA_Dur",NA,NA,0,NA
"SMC05296","max",3,"FA_Dur",5,3,2,"Wet, 2005"
"SMC05296","mean",3,"FA_Dur",NA,NA,0.333333333333333,NA
"SMC05296","min",3,"FA_Mag",14.454336212694,91.0206200667545,-76.57,"Moderate, 2010"
"SMC05296","median",3,"FA_Mag",NA,NA,11.25,NA
"SMC05296","max",3,"FA_Mag",8475.17580043492,8425.64052563248,49.54,"Wet, 1998"
"SMC05296","mean",3,"FA_Mag",NA,NA,-5.26,NA
"SMC05296","min",3,"FA_Tim",13,74,-61,"Moderate, 2010"
"SMC05296","median",3,"FA_Tim",13,74,-61,"Moderate, 2010"
"SMC05296","max",3,"FA_Tim",66,66,0,"Wet, 1998"
"SMC05296","mean",3,"FA_Tim",NA,NA,-20.3333333333333,NA
"SMC05296",NA,23,"Peak_10",20378.09416,20370.87036,7.22,NA
"SMC05296","min",1,"Peak_2",1079.712,1073.888,5.82,"NA, NA"
"SMC05296","median",1,"Peak_2",NA,NA,5.82,NA
"SMC05296","max",1,"Peak_2",1079.712,1073.888,5.82,"NA, NA"
"SMC05296","mean",1,"Peak_2",NA,NA,5.82,NA
"SMC05296",NA,23,"Peak_5",10882.087676,10867.245346,14.84,NA
"SMC05402","min",11,"DS_Dur_WS",128,211,-83,"Dry, 2012"
"SMC05402","median",11,"DS_Dur_WS",NA,NA,0,NA
"SMC05402","max",11,"DS_Dur_WS",154,150,4,"Moderate, 2006"
"SMC05402","mean",11,"DS_Dur_WS",NA,NA,-14.4545454545455,NA
"SMC05402","min",11,"DS_Mag_50",16.036125,16.21121,-0.18,"Dry, 2013"
"SMC05402","median",11,"DS_Mag_50",19.055729165,19.21783,-0.16,"Dry, 2007"
"SMC05402","max",11,"DS_Mag_50",0.407770833,0.375,0.03,"Moderate, 2003"
"SMC05402","mean",11,"DS_Mag_50",NA,NA,-0.0945454545454545,NA
"SMC05402","min",11,"DS_Mag_90",16.066037503,16.245,-0.18,"Dry, 2013"
"SMC05402","median",11,"DS_Mag_90",NA,NA,-0.02,NA
"SMC05402","max",11,"DS_Mag_90",10.083633334,9.916625,0.17,"Wet, 2005"
"SMC05402","mean",11,"DS_Mag_90",NA,NA,0.000909090909090911,NA
"SMC05402","min",11,"DS_Tim",331,337,-6,"Dry, 2013"
"SMC05402","median",11,"DS_Tim",295,299,-4,"Dry, 2012"
"SMC05402","max",11,"DS_Tim",281,281,0,"Dry, 2004"
"SMC05402","mean",11,"DS_Tim",NA,NA,-1.81818181818182,NA
"SMC05402","min",1,"FA_Dur",13,14,-1,"Moderate, 2003"
"SMC05402","median",1,"FA_Dur",NA,NA,-1,NA
